,all_accuracy,global_step,loss,most_BA_accuracy,most_not_BA_accuracy,not_all_accuracy,not_only_accuracy,only_accuracy,total_accuracy
0,0.5838303565979004,1,0.6679233908653259,0.739719808101654,0.5773809552192688,0.61378413438797,0.818379819393158,0.9367315173149109,0.7236666679382324
1,0.6505411863327026,51,0.6584548950195312,0.7379123568534851,0.5778388381004333,0.7824013829231262,0.8745644688606262,0.9367315173149109,0.7690555453300476
2,0.7592224478721619,101,0.646881639957428,0.7085404396057129,0.5792124271392822,0.8647594451904297,0.9046167135238647,0.9367315173149109,0.8073333501815796
3,0.8544290065765381,151,0.6349664926528931,0.6791685223579407,0.5801281929016113,0.8907672166824341,0.9168118238449097,0.9367315173149109,0.8326666951179504
4,0.9089905023574829,201,0.6185162663459778,0.6579304337501526,0.581501841545105,0.9037711024284363,0.9202961921691895,0.9367315173149109,0.8460555672645569
5,0.9295338988304138,251,0.59500652551651,0.6222322583198547,0.58699631690979,0.9085392355918884,0.921167254447937,0.9367315173149109,0.8482221961021423
6,0.9350563287734985,301,0.5706967711448669,0.6159060001373291,0.5865384340286255,0.921109676361084,0.924651563167572,0.9367315173149109,0.8508333563804626
7,0.9379279613494873,351,0.5445226430892944,0.6281066536903381,0.5865384340286255,0.92414391040802,0.9263937473297119,0.9367315173149109,0.8536666631698608
8,0.9383698105812073,401,0.5130016207695007,0.6235879063606262,0.58699631690979,0.9263112545013428,0.9268292784690857,0.9367315173149109,0.8536111116409302
9,0.9354981184005737,451,0.4810086190700531,0.6055128574371338,0.5897436141967773,0.9276115894317627,0.9268292784690857,0.9367315173149109,0.8511666655540466
10,0.9354981184005737,501,0.4548088014125824,0.6113872528076172,0.5888278484344482,0.9310793280601501,0.9268292784690857,0.9367315173149109,0.852222204208374
11,0.9348354339599609,551,0.4312798082828522,0.6095797419548035,0.5888278484344482,0.9323797225952148,0.9268292784690857,0.9367315173149109,0.8519999980926514
12,0.9354981184005737,601,0.41623201966285706,0.6461816430091858,0.5856227278709412,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8564444184303284
13,0.9354981184005737,651,0.4019492566585541,0.6791685223579407,0.5796703100204468,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8597777485847473
14,0.9354981184005737,701,0.38772034645080566,0.7094441652297974,0.571886420249939,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8626111149787903
15,0.9350563287734985,751,0.37619009613990784,0.730230450630188,0.5659340620040894,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8643333315849304
16,0.9346145391464233,801,0.3663710057735443,0.715770423412323,0.5663919448852539,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.862500011920929
17,0.9346145391464233,851,0.3570058047771454,0.7573429942131042,0.5590659379959106,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8666666746139526
18,0.9346145391464233,901,0.34803542494773865,0.7537279725074768,0.5572344064712524,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8659999966621399
19,0.9346145391464233,951,0.3411950170993805,0.744690477848053,0.5682234168052673,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8662777543067932
20,0.9346145391464233,1001,0.33625131845474243,0.7722548842430115,0.53800368309021,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8659444451332092
21,0.9346145391464233,1051,0.3309954106807709,0.7763217091560364,0.5489926934242249,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8677777647972107
22,0.9346145391464233,1101,0.3258875012397766,0.7776773571968079,0.5489926934242249,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8679444193840027
23,0.9346145391464233,1151,0.3216027021408081,0.7808405160903931,0.569597065448761,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8708333373069763
24,0.9346145391464233,1201,0.3184276521205902,0.7840036153793335,0.5787546038627625,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8723333477973938
25,0.9346145391464233,1251,0.31502532958984375,0.7496610879898071,0.5750916004180908,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8676666617393494
26,0.9346145391464233,1301,0.31070756912231445,0.783099889755249,0.5746337175369263,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8717222213745117
27,0.9346145391464233,1351,0.30821555852890015,0.784907341003418,0.5741758346557617,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8718888759613037
28,0.9346145391464233,1401,0.30508098006248474,0.7953004837036133,0.5430402755737305,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8693888783454895
29,0.9346145391464233,1451,0.3018949329853058,0.7966561317443848,0.5521978139877319,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8706666827201843
30,0.9346145391464233,1501,0.29874861240386963,0.7998192310333252,0.5544871687889099,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8713333606719971
31,0.9346145391464233,1551,0.2965748906135559,0.8016267418861389,0.553113579750061,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8713889122009277
32,0.9346145391464233,1601,0.2967624068260193,0.797107994556427,0.4990842342376709,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8642777800559998
33,0.9346145391464233,1651,0.29324671626091003,0.8007230162620544,0.5833333134651184,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8749444484710693
34,0.9346145391464233,1701,0.2917989194393158,0.8007230162620544,0.6057692170143127,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8776666522026062
35,0.9346145391464233,1751,0.2887359857559204,0.8088567852973938,0.6309523582458496,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8817222118377686
36,0.9346145391464233,1801,0.28636717796325684,0.8133755326271057,0.6845238208770752,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8887777924537659
37,0.9346145391464233,1851,0.2847115993499756,0.8192498683929443,0.6840659379959106,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8894444704055786
38,0.9346145391464233,1901,0.2830619215965271,0.8174423575401306,0.6771978139877319,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8883888721466064
39,0.9346145391464233,1951,0.28177282214164734,0.8165386319160461,0.6579670310020447,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8859444260597229
40,0.9346145391464233,2001,0.27974894642829895,0.8106642365455627,0.6863552927970886,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8887222409248352
41,0.9346145391464233,2051,0.280180424451828,0.82557612657547,0.7275640964508057,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8955000042915344
42,0.9346145391464233,2101,0.27909713983535767,0.8169904947280884,0.732600748538971,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.895111083984375
43,0.9346145391464233,2151,0.2766273617744446,0.7975598573684692,0.7271062135696411,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8920555710792542
44,0.9346145391464233,2201,0.27487045526504517,0.8120198845863342,0.7307692170143127,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8942777514457703
45,0.9346145391464233,2251,0.2769096791744232,0.7663804888725281,0.6744505763053894,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8818333148956299
46,0.9346145391464233,2301,0.27334606647491455,0.8314505219459534,0.7257326245307922,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8960000276565552
47,0.9346145391464233,2351,0.2731377184391022,0.8025305271148682,0.7138278484344482,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.8910555839538574
48,0.9346145391464233,2401,0.27269840240478516,0.8282873630523682,0.732600748538971,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8964444398880005
49,0.9346145391464233,2451,0.2731999456882477,0.8282873630523682,0.7348901033401489,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8967221975326538
50,0.9346145391464233,2501,0.27103468775749207,0.82557612657547,0.6886447072029114,0.9332466125488281,0.9277003407478333,0.9367315173149109,0.89083331823349
51,0.9346145391464233,2551,0.26984474062919617,0.8305467963218689,0.7321428656578064,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8966666460037231
52,0.9346145391464233,2601,0.27198559045791626,0.8174423575401306,0.7458791136741638,0.9328131675720215,0.9277003407478333,0.9367315173149109,0.8967221975326538
