,all_accuracy,exactly_half_AB_accuracy,global_step,loss,most_AB_accuracy,most_not_AB_accuracy,not_all_accuracy,only_accuracy,total_accuracy
0,0.9293880462646484,0.8149307370185852,1,0.6702091097831726,0.6084519028663635,0.4287634491920471,0.9276672601699829,0.21326282620429993,0.6309444308280945
1,0.9284913539886475,0.8314707279205322,51,0.6516577005386353,0.598965048789978,0.46236559748649597,0.9281193614006042,0.6237056851387024,0.7392777800559998
2,0.9284913539886475,0.8319177627563477,101,0.6313319802284241,0.5985338687896729,0.4861111044883728,0.9276672601699829,0.9286186099052429,0.8190555572509766
3,0.9284913539886475,0.8319177627563477,151,0.6015711426734924,0.5985338687896729,0.5398745536804199,0.9308318495750427,0.9343467950820923,0.8275555372238159
4,0.9284913539886475,0.8319177627563477,201,0.568799614906311,0.5985338687896729,0.5649641752243042,0.9285714030265808,0.9341264367103577,0.8303333520889282
5,0.9284913539886475,0.8319177627563477,251,0.5367299914360046,0.5985338687896729,0.5734767317771912,0.9281193614006042,0.9341264367103577,0.831333339214325
6,0.9284913539886475,0.8319177627563477,301,0.5045775771141052,0.5985338687896729,0.5716845989227295,0.9290235042572021,0.9341264367103577,0.8312222361564636
7,0.9284913539886475,0.8319177627563477,351,0.4816851019859314,0.5985338687896729,0.573924720287323,0.9308318495750427,0.9341264367103577,0.8317221999168396
8,0.9284913539886475,0.8319177627563477,401,0.4634234309196472,0.5985338687896729,0.5748208165168762,0.9299276471138,0.9341264367103577,0.8317221999168396
9,0.9284913539886475,0.8319177627563477,451,0.447967529296875,0.5985338687896729,0.5761649012565613,0.9294756054878235,0.9341264367103577,0.8318333625793457
10,0.9284913539886475,0.8319177627563477,501,0.43695852160453796,0.5985338687896729,0.5775089859962463,0.9281193614006042,0.9341264367103577,0.8318333625793457
11,0.9284913539886475,0.8319177627563477,551,0.42664870619773865,0.5985338687896729,0.5819892287254333,0.9281193614006042,0.9341264367103577,0.8323888778686523
12,0.9284913539886475,0.8319177627563477,601,0.4190324544906616,0.5981026291847229,0.5896057486534119,0.9281193614006042,0.9341264367103577,0.8332777619361877
13,0.9284913539886475,0.8319177627563477,651,0.41279786825180054,0.5981026291847229,0.5878136157989502,0.9281193614006042,0.9341264367103577,0.8330555558204651
14,0.9284913539886475,0.8319177627563477,701,0.407384991645813,0.5985338687896729,0.6048387289047241,0.9276672601699829,0.9341264367103577,0.8351666927337646
15,0.9284913539886475,0.8319177627563477,751,0.4031234085559845,0.597671389579773,0.6129032373428345,0.9276672601699829,0.9341264367103577,0.8360555768013
16,0.9284913539886475,0.8319177627563477,801,0.39696547389030457,0.597671389579773,0.6178315281867981,0.9276672601699829,0.9341264367103577,0.8366666436195374
17,0.9284913539886475,0.8319177627563477,851,0.39229461550712585,0.5937904119491577,0.6267921328544617,0.9276672601699829,0.9341264367103577,0.8372777700424194
18,0.9284913539886475,0.8319177627563477,901,0.38753560185432434,0.5907719135284424,0.6290322542190552,0.9276672601699829,0.9341264367103577,0.8371666669845581
