,all_accuracy,global_step,loss,most_AB_accuracy,most_not_AB_accuracy,not_all_accuracy,not_only_accuracy,only_accuracy,total_accuracy
0,0.08111792802810669,1,0.7310314178466797,0.5749655961990356,0.5515394806861877,0.13753212988376617,0.9131016135215759,0.08545336127281189,0.31166666746139526
1,0.0777096077799797,51,0.7185865640640259,0.5763411521911621,0.5502008199691772,0.20694087445735931,0.9131016135215759,0.07110241055488586,0.3161666691303253
2,0.07839127629995346,101,0.7091676592826843,0.5749655961990356,0.5475234389305115,0.41388174891471863,0.9117646813392639,0.058056097477674484,0.33916667103767395
3,0.11929106712341309,151,0.6972571611404419,0.5790921449661255,0.5502008199691772,0.5758354663848877,0.9117646813392639,0.04566210135817528,0.36783334612846375
4,0.39604634046554565,201,0.6853170394897461,0.5832186937332153,0.5542168617248535,0.682519257068634,0.9131016135215759,0.26744943857192993,0.5071666836738586
5,0.6728016138076782,251,0.6746869087219238,0.5832186937332153,0.5555555820465088,0.8251928091049194,0.9131016135215759,0.6053490042686462,0.6798333525657654
6,0.8663939833641052,301,0.6618155837059021,0.5832186937332153,0.5555555820465088,0.8496143817901611,0.9131016135215759,0.8238747715950012,0.7861666679382324
7,0.9018405079841614,351,0.6501858234405518,0.5818431973457336,0.5542168617248535,0.8856040835380554,0.9117646813392639,0.8649706244468689,0.809499979019165
8,0.913428783416748,401,0.6340675354003906,0.5818431973457336,0.5542168617248535,0.8958868980407715,0.9117646813392639,0.8904109597206116,0.8201666474342346
9,0.9175187349319458,451,0.613227903842926,0.5859697461128235,0.5555555820465088,0.897172212600708,0.9117646813392639,0.9034572839736938,0.8253333568572998
10,0.9168370962142944,501,0.5920603275299072,0.5859697461128235,0.5568942427635193,0.8997429013252258,0.9117646813392639,0.9047619104385376,0.8259999752044678
11,0.9168370962142944,551,0.5683748126029968,0.5859697461128235,0.5555555820465088,0.8984575867652893,0.9117646813392639,0.9073711633682251,0.8263333439826965
12,0.9168370962142944,601,0.5385183691978455,0.5859697461128235,0.5582329034805298,0.8997429013252258,0.9117646813392639,0.9073711633682251,0.8268333077430725
13,0.9168370962142944,651,0.520874559879303,0.5832186937332153,0.5555555820465088,0.9100257158279419,0.9117646813392639,0.9073711633682251,0.8274999856948853
14,0.9168370962142944,701,0.49514347314834595,0.591471791267395,0.5515394806861877,0.9125964045524597,0.9117646813392639,0.9067188501358032,0.828166663646698
15,0.9168370962142944,751,0.47513511776924133,0.6437414288520813,0.5448460578918457,0.9138817191123962,0.9117646813392639,0.9054142236709595,0.8335000276565552
16,0.9168370962142944,801,0.4508524239063263,0.6616231203079224,0.5448460578918457,0.9138817191123962,0.9117646813392639,0.9073711633682251,0.8361666798591614
17,0.9168370962142944,851,0.43296483159065247,0.7028886079788208,0.5394912958145142,0.9138817191123962,0.9117646813392639,0.908023476600647,0.840666651725769
18,0.9168370962142944,901,0.415427565574646,0.7276478409767151,0.5247657299041748,0.9138817191123962,0.9117646813392639,0.908023476600647,0.8418333530426025
19,0.9168370962142944,951,0.4005085229873657,0.7180192470550537,0.5194109678268433,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8398333191871643
20,0.9168370962142944,1001,0.38854461908340454,0.7193947434425354,0.515394926071167,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8395000100135803
21,0.9168370962142944,1051,0.3818880319595337,0.7414030432701111,0.4953145980834961,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8396666646003723
22,0.9168370962142944,1101,0.3743848204612732,0.7482805848121643,0.49799197912216187,0.9125964045524597,0.9117646813392639,0.908023476600647,0.840833306312561
23,0.9168370962142944,1151,0.3673970699310303,0.756533682346344,0.48058903217315674,0.9125964045524597,0.9117646813392639,0.9086757898330688,0.8398333191871643
24,0.9168370962142944,1201,0.3625739514827728,0.7537826895713806,0.4926372170448303,0.9125964045524597,0.9117646813392639,0.908023476600647,0.840833306312561
25,0.9168370962142944,1251,0.3587508201599121,0.7606602311134338,0.47791165113449097,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8398333191871643
26,0.9168370962142944,1301,0.35563114285469055,0.7551581859588623,0.46854081749916077,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8379999995231628
27,0.9168370962142944,1351,0.3520145118236542,0.7675378322601318,0.4738955795764923,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8401666879653931
28,0.9168370962142944,1401,0.35153645277023315,0.7235212922096252,0.5087014436721802,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8391666412353516
29,0.9168370962142944,1451,0.34818223118782043,0.7757909297943115,0.4618473947048187,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8396666646003723
30,0.9168370962142944,1501,0.34658414125442505,0.7812929749488831,0.47925034165382385,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8424999713897705
31,0.9168370962142944,1551,0.34552469849586487,0.77028888463974,0.44979920983314514,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8374999761581421
32,0.9168370962142944,1601,0.3437690734863281,0.7799174785614014,0.41900935769081116,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8348333239555359
33,0.9168370962142944,1651,0.3443695902824402,0.7744154334068298,0.40026775002479553,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8318333625793457
34,0.9168370962142944,1701,0.34069520235061646,0.7716643810272217,0.4257028102874756,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8346666693687439
35,0.9168370962142944,1751,0.33923137187957764,0.7854195237159729,0.4738955795764923,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8423333168029785
36,0.9168370962142944,1801,0.33864325284957886,0.7785419821739197,0.49933066964149475,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8446666598320007
37,0.9168370962142944,1851,0.33812665939331055,0.7785419821739197,0.4738955795764923,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8414999842643738
38,0.9168370962142944,1901,0.3391725420951843,0.7785419821739197,0.45113787055015564,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8386666774749756
39,0.9168370962142944,1951,0.3364180326461792,0.788170576095581,0.4564926326274872,0.9125964045524597,0.9117646813392639,0.908023476600647,0.840499997138977
40,0.9168370962142944,2001,0.3352269232273102,0.7661623358726501,0.49129852652549744,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8421666622161865
41,0.9168370962142944,2051,0.3347814977169037,0.7537826895713806,0.5194109678268433,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8441666960716248
42,0.9168370962142944,2101,0.3341156840324402,0.7964236736297607,0.4431057572364807,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8398333191871643
43,0.9168370962142944,2151,0.3324926197528839,0.7977991700172424,0.47791165113449097,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8443333506584167
44,0.9168370962142944,2201,0.3316953480243683,0.7950481176376343,0.49799197912216187,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8464999794960022
45,0.9168370962142944,2251,0.3311159908771515,0.7730398774147034,0.5180723071098328,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8463333249092102
46,0.9168370962142944,2301,0.3299005329608917,0.7840440273284912,0.49933066964149475,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8453333377838135
47,0.9168370962142944,2351,0.3291296064853668,0.7936726212501526,0.5087014436721802,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8476666808128357
48,0.9168370962142944,2401,0.3287888169288635,0.7922971248626709,0.5354752540588379,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8508333563804626
49,0.9168370962142944,2451,0.32836610078811646,0.7689133286476135,0.5381526350975037,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8483333587646484
50,0.9168370962142944,2501,0.3271560072898865,0.7922971248626709,0.47121819853782654,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8428333401679993
51,0.9168370962142944,2551,0.3261115849018097,0.7964236736297607,0.4939759075641632,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8461666703224182
52,0.9168370962142944,2601,0.32578471302986145,0.7977991700172424,0.48058903217315674,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8446666598320007
53,0.9168370962142944,2651,0.32524415850639343,0.7854195237159729,0.515394926071167,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8475000262260437
54,0.9168370962142944,2701,0.32468509674072266,0.7991746664047241,0.46720215678215027,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8431666493415833
55,0.9168370962142944,2751,0.32414764165878296,0.7799174785614014,0.5287817716598511,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8485000133514404
56,0.9168370962142944,2801,0.3229160010814667,0.7977991700172424,0.5020080208778381,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8473333120346069
57,0.9168370962142944,2851,0.3224313259124756,0.7977991700172424,0.4859437644481659,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8453333377838135
58,0.9168370962142944,2901,0.32143211364746094,0.7936726212501526,0.4926372170448303,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8456666469573975
59,0.9168370962142944,2951,0.32124221324920654,0.8088033199310303,0.484605073928833,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8464999794960022
60,0.9168370962142944,3001,0.32028254866600037,0.810178816318512,0.5020080208778381,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8488333225250244
61,0.9168370962142944,3051,0.3206610381603241,0.8225584626197815,0.5140562057495117,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8518333435058594
62,0.9168370962142944,3101,0.31982624530792236,0.8198074102401733,0.515394926071167,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8516666889190674
63,0.9168370962142944,3151,0.31862759590148926,0.7909215688705444,0.5301204919815063,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8500000238418579
64,0.9168370962142944,3201,0.31799519062042236,0.7950481176376343,0.5408300161361694,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8518333435058594
65,0.9168370962142944,3251,0.31757789850234985,0.7964236736297607,0.5542168617248535,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8536666631698608
66,0.9168370962142944,3301,0.3173666000366211,0.8225584626197815,0.5435073375701904,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8554999828338623
67,0.9168370962142944,3351,0.31637465953826904,0.8266850113868713,0.5515394806861877,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8569999933242798
68,0.9168370962142944,3401,0.3159777522087097,0.8253095149993896,0.5502008199691772,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8566666841506958
69,0.9168370962142944,3451,0.3150496780872345,0.8198074102401733,0.5555555820465088,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8566666841506958
70,0.9168370962142944,3501,0.3158233165740967,0.8266850113868713,0.5435073375701904,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8560000061988831
71,0.9168370962142944,3551,0.3142198324203491,0.8156808614730835,0.5676037669181824,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8576666712760925
72,0.9168370962142944,3601,0.31387460231781006,0.8266850113868713,0.579651951789856,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8604999780654907
73,0.9168370962142944,3651,0.314113050699234,0.8198074102401733,0.586345374584198,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8604999780654907
74,0.9168370962142944,3701,0.31304752826690674,0.8184319138526917,0.5917001366615295,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8610000014305115
75,0.9168370962142944,3751,0.31332048773765564,0.788170576095581,0.5769745707511902,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8554999828338623
76,0.9168370962142944,3801,0.31495529413223267,0.8143053650856018,0.5970548987388611,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8611666560173035
77,0.9168370962142944,3851,0.3116700351238251,0.810178816318512,0.6024096608161926,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8613333106040955
78,0.9168370962142944,3901,0.31089454889297485,0.81705641746521,0.6050870418548584,0.9125964045524597,0.9117646813392639,0.908023476600647,0.862500011920929
79,0.9168370962142944,3951,0.31120407581329346,0.8060522675514221,0.5850067138671875,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8586666584014893
80,0.9168370962142944,4001,0.3124004006385803,0.8225584626197815,0.5943775177001953,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8618333339691162
81,0.9168370962142944,4051,0.3105067312717438,0.8308115601539612,0.6010709404945374,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8636666536331177
82,0.9168370962142944,4101,0.31147897243499756,0.8198074102401733,0.6265060305595398,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8654999732971191
83,0.9168370962142944,4151,0.3099413216114044,0.828060507774353,0.6345381736755371,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8675000071525574
84,0.9168370962142944,4201,0.3078398108482361,0.828060507774353,0.6425702571868896,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8684999942779541
85,0.9168370962142944,4251,0.31039613485336304,0.7730398774147034,0.6251673102378845,0.9125964045524597,0.9117646813392639,0.908023476600647,0.859666645526886
86,0.9168370962142944,4301,0.3071289360523224,0.8376891613006592,0.6398928761482239,0.9125964045524597,0.9117646813392639,0.908023476600647,0.8693333268165588
