,all_accuracy,global_step,loss,most_AB_accuracy,most_BA_accuracy,not_all_accuracy,not_only_accuracy,only_accuracy,total_accuracy
0,0.07206588983535767,1,0.7308982014656067,0.39571428298950195,0.40533334016799927,0.10998735576868057,0.7022398114204407,0.08489954471588135,0.2395000010728836
1,0.07206588983535767,51,0.7208883762359619,0.4114285707473755,0.42399999499320984,0.14538559317588806,0.8392621874809265,0.08489954471588135,0.265666663646698
2,0.10569663345813751,101,0.7082046270370483,0.5071428418159485,0.5199999809265137,0.21491782367229462,0.8471673130989075,0.08619572222232819,0.3075000047683716
3,0.27179133892059326,151,0.6982460021972656,0.5514285564422607,0.5653333067893982,0.4399494230747223,0.8695651888847351,0.09202851355075836,0.39266666769981384
4,0.4763212203979492,201,0.6897505521774292,0.5642856955528259,0.5893333554267883,0.8192161917686462,0.894598126411438,0.10563836991786957,0.5034999847412109
5,0.7570350170135498,251,0.6770356297492981,0.5699999928474426,0.5960000157356262,0.8558786511421204,0.903820812702179,0.3700583279132843,0.6471666693687439
6,0.8490048050880432,301,0.6653099656105042,0.5714285969734192,0.5960000157356262,0.8824273347854614,0.9130434989929199,0.5204147696495056,0.7129999995231628
7,0.9203843474388123,351,0.6476406455039978,0.5699999928474426,0.5986666679382324,0.8963337540626526,0.9130434989929199,0.7640959024429321,0.7950000166893005
8,0.9238160848617554,401,0.6293328404426575,0.5699999928474426,0.5986666679382324,0.8950695395469666,0.9130434989929199,0.8749189972877502,0.8241666555404663
9,0.9231297373771667,451,0.6055367588996887,0.5699999928474426,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.926766037940979,0.8376666903495789
10,0.9210706949234009,501,0.578058123588562,0.5699999928474426,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9416720867156982,0.8410000205039978
11,0.9203843474388123,551,0.5456910133361816,0.5699999928474426,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9410240054130554,0.840666651725769
12,0.9203843474388123,601,0.5172097682952881,0.5699999928474426,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9345430731773376,0.8389999866485596
13,0.9203843474388123,651,0.49368685483932495,0.5699999928474426,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9325988292694092,0.8385000228881836
14,0.9203843474388123,701,0.47203677892684937,0.5714285969734192,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9306545853614807,0.8381666541099548
15,0.9203843474388123,751,0.4542715549468994,0.5714285969734192,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9293583631515503,0.8378333449363708
16,0.9203843474388123,801,0.4417922794818878,0.572857141494751,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9300065040588379,0.8381666541099548
17,0.9203843474388123,851,0.4272662103176117,0.5771428346633911,0.6000000238418579,0.8963337540626526,0.9130434989929199,0.9274141192436218,0.8379999995231628
18,0.9203843474388123,901,0.4146101474761963,0.581428587436676,0.6039999723434448,0.8963337540626526,0.9130434989929199,0.9274141192436218,0.8389999866485596
19,0.9203843474388123,951,0.40249478816986084,0.6000000238418579,0.6146666407585144,0.8963337540626526,0.9130434989929199,0.9306545853614807,0.8433333039283752
20,0.9210706949234009,1001,0.39014267921447754,0.6342856884002686,0.6466666460037231,0.8963337540626526,0.9130434989929199,0.9300065040588379,0.8513333201408386
21,0.9217570424079895,1051,0.3777540624141693,0.7128571271896362,0.7319999933242798,0.8963337540626526,0.9130434989929199,0.9325988292694092,0.871999979019165
22,0.9217570424079895,1101,0.3602714538574219,0.7257142663002014,0.746666669845581,0.8963337540626526,0.9130434989929199,0.9313026666641235,0.875
23,0.9203843474388123,1151,0.34530994296073914,0.7242857217788696,0.7546666860580444,0.8963337540626526,0.9130434989929199,0.9300065040588379,0.875166654586792
24,0.9203843474388123,1201,0.33347275853157043,0.7400000095367432,0.7786666750907898,0.8963337540626526,0.9130434989929199,0.9280622005462646,0.8794999718666077
25,0.9210706949234009,1251,0.3272346258163452,0.7671428322792053,0.7866666913032532,0.8963337540626526,0.9130434989929199,0.9274141192436218,0.8836666941642761
26,0.9203843474388123,1301,0.3178000748157501,0.7628571391105652,0.7893333435058594,0.8963337540626526,0.9130434989929199,0.9274141192436218,0.8833333253860474
27,0.9203843474388123,1351,0.31249019503593445,0.7442857027053833,0.7879999876022339,0.8963337540626526,0.9130434989929199,0.9248217940330505,0.8803333044052124
28,0.9203843474388123,1401,0.30894994735717773,0.7628571391105652,0.7946666479110718,0.8963337540626526,0.9130434989929199,0.9235255718231201,0.8830000162124634
29,0.9203843474388123,1451,0.3079024851322174,0.7814285755157471,0.7879999876022339,0.8963337540626526,0.9130434989929199,0.9241737127304077,0.8845000267028809
30,0.9203843474388123,1501,0.30264368653297424,0.7814285755157471,0.7906666398048401,0.8963337540626526,0.9130434989929199,0.9222294092178345,0.8843333125114441
31,0.9196979999542236,1551,0.29933956265449524,0.7642857432365417,0.7799999713897705,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8803333044052124
32,0.9210706949234009,1601,0.29774340987205505,0.7699999809265137,0.7919999957084656,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8828333616256714
33,0.9203843474388123,1651,0.29723402857780457,0.7742857336997986,0.7946666479110718,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8834999799728394
34,0.9203843474388123,1701,0.2958133816719055,0.7714285850524902,0.7946666479110718,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8831666707992554
35,0.9203843474388123,1751,0.2974555492401123,0.7671428322792053,0.7946666479110718,0.8963337540626526,0.9130434989929199,0.9209332466125488,0.8828333616256714
36,0.919011652469635,1801,0.29265400767326355,0.7685714364051819,0.7879999876022339,0.8963337540626526,0.9130434989929199,0.9209332466125488,0.8818333148956299
37,0.919011652469635,1851,0.2916005551815033,0.7771428823471069,0.7893333435058594,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8828333616256714
38,0.9203843474388123,1901,0.29079172015190125,0.7771428823471069,0.7760000228881836,0.8963337540626526,0.9130434989929199,0.9209332466125488,0.8816666603088379
39,0.9196979999542236,1951,0.28975754976272583,0.7785714268684387,0.7933333516120911,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8836666941642761
40,0.9210706949234009,2001,0.28876370191574097,0.7757142782211304,0.7919999957084656,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8834999799728394
41,0.9203843474388123,2051,0.28789812326431274,0.7742857336997986,0.7919999957084656,0.8963337540626526,0.9130434989929199,0.9209332466125488,0.8833333253860474
42,0.9203843474388123,2101,0.28796443343162537,0.7785714268684387,0.781333327293396,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8826666474342346
43,0.9203843474388123,2151,0.28723275661468506,0.7842857241630554,0.7973333597183228,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8849999904632568
44,0.9217570424079895,2201,0.2877926528453827,0.7857142686843872,0.7946666479110718,0.8963337540626526,0.9130434989929199,0.9209332466125488,0.8853333592414856
45,0.9210706949234009,2251,0.28610777854919434,0.7857142686843872,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8859999775886536
46,0.9217570424079895,2301,0.2856267988681793,0.7928571701049805,0.7986666560173035,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8868333101272583
47,0.9203843474388123,2351,0.2848944664001465,0.7900000214576721,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8863333463668823
48,0.9217570424079895,2401,0.28453466296195984,0.795714259147644,0.7986666560173035,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8871666789054871
49,0.9217570424079895,2451,0.28371843695640564,0.7928571701049805,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8870000243186951
50,0.9203843474388123,2501,0.28467464447021484,0.7900000214576721,0.7933333516120911,0.8963337540626526,0.9130434989929199,0.920285165309906,0.8851666450500488
51,0.9217570424079895,2551,0.2833986282348633,0.7914285659790039,0.7986666560173035,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8866666555404663
52,0.9217570424079895,2601,0.28272905945777893,0.7971428632736206,0.8040000200271606,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8880000114440918
53,0.9210706949234009,2651,0.28305020928382874,0.7914285659790039,0.7960000038146973,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8861666917800903
54,0.9203843474388123,2701,0.28307926654815674,0.7928571701049805,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8866666555404663
55,0.9210706949234009,2751,0.28217577934265137,0.7928571701049805,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8868333101272583
56,0.9203843474388123,2801,0.2823423445224762,0.7942857146263123,0.7973333597183228,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8865000009536743
57,0.9203843474388123,2851,0.2845093011856079,0.7900000214576721,0.7933333516120911,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8855000138282776
58,0.9210706949234009,2901,0.2812766432762146,0.7928571701049805,0.800000011920929,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8868333101272583
59,0.9210706949234009,2951,0.28050172328948975,0.7942857146263123,0.8080000281333923,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8880000114440918
60,0.9210706949234009,3001,0.2800653576850891,0.8014285564422607,0.8053333163261414,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8884999752044678
61,0.9210706949234009,3051,0.2798383831977844,0.8028571605682373,0.8053333163261414,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8886666893959045
62,0.9210706949234009,3101,0.2798735201358795,0.7971428632736206,0.8066666722297668,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8881666660308838
63,0.9210706949234009,3151,0.27913978695869446,0.800000011920929,0.809333324432373,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8888333439826965
64,0.9210706949234009,3201,0.2787603735923767,0.8028571605682373,0.809333324432373,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8891666531562805
65,0.9210706949234009,3251,0.27876386046409607,0.8042857050895691,0.8053333163261414,0.8963337540626526,0.9130434989929199,0.9215813279151917,0.8888333439826965
66,0.9210706949234009,3301,0.27952083945274353,0.8071428537368774,0.7973333597183228,0.8963337540626526,0.9130434989929199,0.9228774905204773,0.8884999752044678
67,0.9210706949234009,3351,0.2782301902770996,0.8057143092155457,0.8080000281333923,0.8963337540626526,0.9130434989929199,0.9228774905204773,0.8896666765213013
68,0.9203843474388123,3401,0.2782246768474579,0.8042857050895691,0.8053333163261414,0.8963337540626526,0.9130434989929199,0.9228774905204773,0.8889999985694885
